city,fetched_at,station_timestamp,aqi,openweather_aqi_scale,pm25,pm10,o3,no2,so2,co,hour,day,month,day_of_week,aqi_change_rate,is_backfilled,temperature_2m,relative_humidity_2m,dew_point_2m,surface_pressure,wind_speed_10m,wind_direction_10m,wind_gusts_10m,precipitation,cloud_cover,boundary_layer_height,ventilation_index,wind_speed_24h_mean,wind_u,wind_v,humidity,pressure,temperature,wind
Karachi,2024-04-17 17:00:00+00:00,2024-04-17 17:00:00+00:00,65,2.0,18.63,33.82,46.49,22.28,6.74,620.84,17,17,4,2,-4.0,True,26.6,77.0,22.2,1008.7,12.9,247.0,20.2,0.0,0.0,,,10.416666666666666,11.87451260953648,5.040431557511632,,,,
Karachi,2024-04-17 18:00:00+00:00,2024-04-17 18:00:00+00:00,61,2.0,16.74,30.98,43.63,20.39,6.38,580.79,18,17,4,2,-4.0,True,26.4,76.0,21.7,1008.9,14.1,251.0,20.5,0.0,1.0,,,10.533333333333331,13.331811915950368,4.590510977845908,,,,
Karachi,2024-04-17 19:00:00+00:00,2024-04-17 19:00:00+00:00,53,2.0,12.99,24.28,41.13,17.82,5.19,494.0,19,17,4,2,-8.0,True,26.1,77.0,21.8,1008.7,12.6,243.0,20.5,0.0,3.0,,,10.6875,11.226682204773434,5.720280296718291,,,,
Karachi,2024-04-17 20:00:00+00:00,2024-04-17 20:00:00+00:00,38,1.0,9.12,17.37,41.13,13.37,3.93,380.52,20,17,4,2,-15.0,True,25.9,78.0,21.8,1008.2,10.2,252.0,18.0,0.0,9.0,,,10.824999999999998,9.700776466210565,3.1519733426244647,,,,
Karachi,2024-04-17 21:00:00+00:00,2024-04-17 21:00:00+00:00,34,1.0,8.19,15.05,40.77,8.4,3.37,310.42,21,17,4,2,-4.0,True,25.7,81.0,22.1,1007.7,10.2,252.0,14.4,0.0,4.0,,,10.979166666666666,9.700776466210565,3.1519733426244647,,,,
Karachi,2024-04-17 22:00:00+00:00,2024-04-17 22:00:00+00:00,38,1.0,9.08,15.22,39.7,5.27,2.92,280.38,22,17,4,2,4.0,True,25.5,83.0,22.4,1007.5,10.7,258.0,15.5,0.0,59.0,,,11.091666666666669,10.46617932785172,2.2246550917500296,,,,
Karachi,2024-04-17 23:00:00+00:00,2024-04-17 23:00:00+00:00,44,2.0,10.59,16.12,41.84,4.28,2.89,283.72,23,17,4,2,6.0,True,25.5,85.0,22.7,1007.3,7.6,267.0,14.8,0.0,65.0,,,11.070833333333333,7.589584464134761,0.3977532674463767,,,,
Karachi,2024-04-18 00:00:00+00:00,2024-04-18 00:00:00+00:00,47,2.0,11.29,16.45,47.21,3.98,3.01,293.73,0,18,4,3,3.0,True,25.3,87.0,23.1,1007.1,7.9,246.0,10.4,0.0,100.0,,,11.125,7.217009115376548,3.2132194802988208,,,,
Karachi,2024-04-18 01:00:00+00:00,2024-04-18 01:00:00+00:00,54,2.0,13.36,18.71,47.21,6.85,3.43,367.16,1,18,4,3,7.0,True,26.2,85.0,23.4,1007.7,14.1,251.0,19.8,0.0,85.0,,,11.516666666666666,13.331811915950368,4.590510977845908,,,,
Karachi,2024-04-18 02:00:00+00:00,2024-04-18 02:00:00+00:00,66,2.0,19.49,26.54,34.69,17.99,5.25,580.79,2,18,4,3,12.0,True,26.3,84.0,23.4,1008.2,16.2,253.0,23.4,0.0,97.0,,,11.933333333333335,15.492137046601172,4.736421616508341,,,,
Karachi,2024-04-18 03:00:00+00:00,2024-04-18 03:00:00+00:00,111,3.0,39.51,53.82,6.26,43.87,10.61,1375.2,3,18,4,3,45.0,True,26.9,81.0,23.4,1008.9,17.4,248.0,27.0,0.1,100.0,,,12.529166666666669,16.132999069462098,6.518154725436873,,,,
Karachi,2024-04-18 04:00:00+00:00,2024-04-18 04:00:00+00:00,153,4.0,58.77,81.22,3.89,45.93,15.26,2403.26,4,18,4,3,42.0,True,27.5,78.0,23.2,1009.6,19.8,251.0,32.8,0.1,100.0,,,13.241666666666667,18.721267796866474,6.446249458251701,,,,
Karachi,2024-04-18 05:00:00+00:00,2024-04-18 05:00:00+00:00,116,3.0,41.62,61.13,9.39,37.7,9.42,1762.39,5,18,4,3,-37.0,True,27.8,75.0,23.0,1009.5,10.1,266.0,32.0,0.0,100.0,,,13.566666666666665,10.075396907624224,0.7045403848156684,,,,
Karachi,2024-04-18 06:00:00+00:00,2024-04-18 06:00:00+00:00,71,2.0,21.63,36.76,29.68,21.08,4.47,781.06,6,18,4,3,-45.0,True,28.5,72.0,22.9,1008.9,13.2,244.0,24.5,0.1,62.0,,,13.866666666666667,11.864081411149002,5.7864991376158255,,,,
Karachi,2024-04-18 07:00:00+00:00,2024-04-18 07:00:00+00:00,42,2.0,10.02,21.24,46.49,5.18,2.15,320.43,7,18,4,3,-29.0,True,29.3,69.0,22.9,1008.4,20.3,213.0,34.9,0.0,57.0,,,14.15,11.05617241080505,17.02501252929211,,,,
Karachi,2024-04-18 08:00:00+00:00,2024-04-18 08:00:00+00:00,37,1.0,8.93,18.42,45.06,4.97,2.21,317.1,8,18,4,3,-5.0,True,29.7,68.0,23.1,1007.7,22.0,215.0,40.7,0.1,36.0,,,14.329166666666666,12.618681599723008,18.021344974357824,,,,
Karachi,2024-04-18 09:00:00+00:00,2024-04-18 09:00:00+00:00,35,1.0,8.39,16.4,43.63,5.65,2.21,323.77,9,18,4,3,-2.0,True,29.7,68.0,23.2,1007.1,26.4,219.0,43.6,0.0,39.0,,,14.641666666666666,16.614058323715714,20.51665338246403,,,,
Karachi,2024-04-18 10:00:00+00:00,2024-04-18 10:00:00+00:00,33,1.0,8.04,15.76,44.35,5.48,2.15,323.77,10,18,4,3,-2.0,True,29.7,68.0,23.1,1006.3,27.1,221.0,44.6,0.0,41.0,,,15.016666666666666,17.77919968564275,20.45262962403712,,,,
Karachi,2024-04-18 11:00:00+00:00,2024-04-18 11:00:00+00:00,34,1.0,8.22,17.48,45.06,5.27,2.24,320.43,11,18,4,3,1.0,True,29.5,68.0,23.0,1005.6,27.2,226.0,45.0,0.0,47.0,,,15.495833333333335,19.5660425692113,18.89470767648473,,,,
Karachi,2024-04-18 12:00:00+00:00,2024-04-18 12:00:00+00:00,36,1.0,8.76,19.88,44.35,5.74,2.24,320.43,12,18,4,3,2.0,True,29.0,67.0,22.3,1005.2,28.0,228.0,43.9,0.1,13.0,,,16.0625,20.80805511336704,18.73565697804804,,,,
Karachi,2024-04-18 13:00:00+00:00,2024-04-18 13:00:00+00:00,42,2.0,10.0,23.56,43.63,8.65,2.41,347.14,13,18,4,3,6.0,True,28.1,77.0,23.6,1005.6,25.7,224.0,41.0,0.0,7.0,,,16.445833333333333,17.852720120796228,18.48703286870333,,,,
Karachi,2024-04-18 14:00:00+00:00,2024-04-18 14:00:00+00:00,49,2.0,11.82,28.48,47.21,11.48,2.44,357.15,14,18,4,3,7.0,True,27.2,83.0,24.1,1005.7,24.6,232.0,38.9,0.0,4.0,,,16.883333333333333,19.385064538725366,15.145272293011187,,,,
Karachi,2024-04-18 15:00:00+00:00,2024-04-18 15:00:00+00:00,53,2.0,12.95,31.71,58.65,9.94,2.41,343.8,15,18,4,3,4.0,True,26.7,85.0,24.0,1006.3,23.3,250.0,36.0,0.0,0.0,,,17.3,21.894838064311664,7.969069339488096,,,,
Karachi,2024-04-18 16:00:00+00:00,2024-04-18 16:00:00+00:00,54,2.0,13.54,33.49,66.52,8.65,2.59,340.46,16,18,4,3,1.0,True,26.3,85.0,23.5,1007.0,22.7,266.0,33.8,0.0,0.0,,,17.679166666666664,22.644703940898008,1.5834719539916506,,,,
Karachi,2024-04-18 17:00:00+00:00,2024-04-18 17:00:00+00:00,53,2.0,13.29,33.82,72.96,6.6,2.41,317.1,17,18,4,3,-1.0,True,25.8,86.0,23.3,1007.4,21.2,269.0,32.4,0.0,0.0,,,18.025,21.19677113731549,0.3699910164704101,,,,
Karachi,2024-04-18 18:00:00+00:00,2024-04-18 18:00:00+00:00,52,2.0,12.89,31.91,86.55,5.44,2.21,313.76,18,18,4,3,-1.0,True,25.5,84.0,22.6,1007.1,20.3,264.0,30.2,0.0,0.0,,,18.28333333333333,20.18879447597595,2.121927804333364,,,,
Karachi,2024-04-18 19:00:00+00:00,2024-04-18 19:00:00+00:00,53,3.0,12.9,30.7,113.01,4.58,1.94,307.08,19,18,4,3,1.0,True,25.2,84.0,22.2,1007.0,21.2,270.0,29.9,0.0,0.0,,,18.64166666666667,21.2,3.894376821288583e-15,,,,
Karachi,2024-04-18 20:00:00+00:00,2024-04-18 20:00:00+00:00,49,3.0,11.84,29.33,130.18,3.47,1.79,287.06,20,18,4,3,-4.0,True,24.7,84.0,21.9,1006.5,22.0,274.0,31.3,0.0,2.0,,,19.133333333333333,21.94640910571613,-1.5346424223707549,,,,
Karachi,2024-04-18 21:00:00+00:00,2024-04-18 21:00:00+00:00,44,3.0,10.52,27.16,133.04,2.44,1.8,277.04,21,18,4,3,-5.0,True,24.5,88.0,22.3,1006.1,22.1,277.0,31.7,0.0,25.0,,,19.629166666666663,21.935269951273217,-2.693312489253764,,,,
Karachi,2024-04-18 22:00:00+00:00,2024-04-18 22:00:00+00:00,41,3.0,9.84,25.1,130.18,1.84,1.77,270.37,22,18,4,3,-3.0,True,24.4,86.0,22.0,1005.5,20.6,275.0,31.0,0.0,12.0,,,20.041666666666668,20.52161078068996,-1.7954083006017527,,,,
Karachi,2024-04-18 23:00:00+00:00,2024-04-18 23:00:00+00:00,44,3.0,10.5,25.81,131.61,1.69,1.94,270.37,23,18,4,3,3.0,True,24.2,86.0,21.8,1005.3,19.9,274.0,28.8,0.0,24.0,,,20.554166666666664,19.851524600170503,-1.3881538275080918,,,,
Karachi,2024-04-19 00:00:00+00:00,2024-04-19 00:00:00+00:00,46,3.0,11.0,26.34,131.61,1.69,2.12,270.37,0,19,4,4,2.0,True,24.2,84.0,21.3,1005.5,19.4,270.0,28.1,0.0,14.0,,,21.03333333333333,19.4,3.5637221855187966e-15,,,,
Karachi,2024-04-19 01:00:00+00:00,2024-04-19 01:00:00+00:00,52,3.0,12.88,28.73,135.9,1.95,2.38,280.38,1,19,4,4,6.0,True,24.3,80.0,20.5,1005.8,21.3,267.0,29.9,0.0,0.0,,,21.33333333333333,21.270809090272422,1.1147558679747138,,,,
Karachi,2024-04-19 02:00:00+00:00,2024-04-19 02:00:00+00:00,60,4.0,16.34,33.05,144.48,2.33,2.5,293.73,2,19,4,4,8.0,True,24.9,78.0,20.7,1006.3,20.9,266.0,29.9,0.0,0.0,,,21.529166666666665,20.849088650430325,1.4579103012522243,,,,
Karachi,2024-04-19 03:00:00+00:00,2024-04-19 03:00:00+00:00,67,4.0,19.79,37.59,151.63,3.98,2.65,327.11,3,19,4,4,7.0,True,26.4,70.0,20.5,1006.8,26.5,263.0,39.6,0.0,2.0,,,21.90833333333333,26.30247301849504,3.2295376002364,,,,
Karachi,2024-04-19 04:00:00+00:00,2024-04-19 04:00:00+00:00,71,4.0,21.59,41.12,155.93,5.91,2.89,363.83,4,19,4,4,4.0,True,27.5,65.0,20.3,1007.3,29.4,263.0,45.0,0.0,9.0,,,22.308333333333334,29.180856858254867,3.5829586961113264,,,,
Karachi,2024-04-19 05:00:00+00:00,2024-04-19 05:00:00+00:00,74,4.0,23.2,45.14,161.65,5.57,3.01,367.16,5,19,4,4,3.0,True,28.3,60.0,19.8,1007.4,31.6,262.0,49.0,0.0,10.0,,,23.204166666666666,31.292470972233623,4.3978699903380525,,,,
Karachi,2024-04-19 06:00:00+00:00,2024-04-19 06:00:00+00:00,75,4.0,23.58,46.26,164.51,4.24,2.98,353.81,6,19,4,4,1.0,True,29.1,56.0,19.3,1007.1,32.0,262.0,50.8,0.0,5.0,,,23.9875,31.68857819973025,4.453539230722078,,,,
Karachi,2024-04-19 07:00:00+00:00,2024-04-19 07:00:00+00:00,73,4.0,22.57,44.22,163.08,3.21,2.62,337.12,7,19,4,4,-2.0,True,29.5,53.0,19.0,1006.6,32.8,261.0,52.6,0.0,9.0,,,24.50833333333333,32.39617757152051,5.1310504533195775,,,,
Karachi,2024-04-19 08:00:00+00:00,2024-04-19 08:00:00+00:00,67,4.0,19.76,37.78,155.93,2.87,2.32,327.11,8,19,4,4,-6.0,True,29.7,52.0,19.0,1006.1,33.4,259.0,52.9,0.0,2.0,,,24.98333333333333,32.78634792715197,6.373020445576619,,,,
Karachi,2024-04-19 09:00:00+00:00,2024-04-19 09:00:00+00:00,59,4.0,16.03,29.85,148.77,2.83,1.97,320.43,9,19,4,4,-8.0,True,29.8,52.0,18.8,1005.5,32.4,258.0,53.3,0.0,2.0,,,25.23333333333333,31.69198226377529,6.736338782495417,,,,
Karachi,2024-04-19 10:00:00+00:00,2024-04-19 10:00:00+00:00,51,4.0,12.33,22.7,140.19,2.74,1.64,310.42,10,19,4,4,-8.0,True,29.4,54.0,19.2,1004.8,31.5,256.0,52.2,0.0,4.0,,,25.416666666666668,30.564315377693887,7.620539711389536,,,,
Karachi,2024-04-19 11:00:00+00:00,2024-04-19 11:00:00+00:00,40,3.0,9.54,17.87,133.04,3.0,1.55,307.08,11,19,4,4,-11.0,True,28.9,56.0,19.4,1004.3,31.0,255.0,50.8,0.0,13.0,,,25.575000000000003,29.94370061496112,8.02339039817814,,,,
Karachi,2024-04-19 12:00:00+00:00,2024-04-19 12:00:00+00:00,33,3.0,8.01,15.43,127.32,3.56,1.45,307.08,12,19,4,4,-7.0,True,28.1,62.0,20.2,1004.4,31.3,253.0,49.0,0.0,5.0,,,25.7125,29.932338861643007,9.151234357821671,,,,
Karachi,2024-04-19 13:00:00+00:00,2024-04-19 13:00:00+00:00,30,3.0,7.36,14.62,121.59,4.93,1.4,317.1,13,19,4,4,-3.0,True,27.5,66.0,20.5,1005.1,28.5,249.0,45.7,0.0,0.0,,,25.829166666666666,26.607042155170248,10.213486562041073,,,,
Karachi,2024-04-19 14:00:00+00:00,2024-04-19 14:00:00+00:00,29,3.0,7.09,14.75,117.3,5.4,1.3,317.1,14,19,4,4,-1.0,True,26.6,72.0,21.1,1005.3,26.4,250.0,42.8,0.0,0.0,,,25.904166666666665,24.80788518874797,9.029331783797671,,,,
Karachi,2024-04-19 15:00:00+00:00,2024-04-19 15:00:00+00:00,30,3.0,7.1,15.6,117.3,4.28,1.22,307.08,15,19,4,4,1.0,True,26.3,75.0,21.5,1005.7,25.4,249.0,38.5,0.0,0.0,,,25.991666666666664,23.71294283302892,9.102545918450636,,,,
Karachi,2024-04-19 16:00:00+00:00,2024-04-19 16:00:00+00:00,29,3.0,7.05,16.12,117.3,3.73,1.27,303.75,16,19,4,4,-1.0,True,26.1,76.0,21.5,1006.2,24.1,248.0,36.4,0.0,0.0,,,26.05,22.345130895059576,9.028018901323486,,,,
Karachi,2024-04-19 17:00:00+00:00,2024-04-19 17:00:00+00:00,30,3.0,7.32,17.41,118.73,3.13,1.27,293.73,17,19,4,4,1.0,True,25.8,77.0,21.6,1006.6,23.2,251.0,34.9,0.0,0.0,,,26.133333333333336,21.93603095390415,7.553181183406034,,,,
Karachi,2024-04-19 18:00:00+00:00,2024-04-19 18:00:00+00:00,30,3.0,7.35,17.94,118.73,2.91,1.27,293.73,18,19,4,4,0.0,True,25.5,80.0,21.7,1006.7,20.6,258.0,33.5,0.0,0.0,,,26.14583333333333,20.1498405751164,4.282980830845852,,,,
Karachi,2024-04-19 19:00:00+00:00,2024-04-19 19:00:00+00:00,29,3.0,7.03,18.07,118.73,3.04,1.33,287.06,19,19,4,4,-1.0,True,25.3,82.0,22.0,1006.6,19.6,264.0,29.2,0.0,1.0,,,26.079166666666666,19.49262914921816,2.048757880046006,,,,
Karachi,2024-04-19 20:00:00+00:00,2024-04-19 20:00:00+00:00,26,3.0,6.27,17.62,114.44,2.91,1.4,277.04,20,19,4,4,-3.0,True,25.2,82.0,22.0,1006.2,20.8,261.0,29.5,0.0,98.0,,,26.02916666666667,20.543917484378863,3.2538368728368057,,,,
Karachi,2024-04-19 21:00:00+00:00,2024-04-19 21:00:00+00:00,23,3.0,5.46,17.21,110.15,1.97,1.27,260.35,21,19,4,4,-3.0,True,25.0,83.0,22.0,1005.9,20.9,270.0,29.9,0.0,100.0,,,25.979166666666668,20.9,3.839267715326952e-15,,,,
Karachi,2024-04-19 22:00:00+00:00,2024-04-19 22:00:00+00:00,22,3.0,5.36,18.25,107.29,1.74,1.4,260.35,22,19,4,4,-1.0,True,24.9,84.0,22.0,1005.8,21.1,284.0,30.2,0.0,100.0,,,26.0,20.47323982442353,-5.104551997152983,,,,
Karachi,2024-04-19 23:00:00+00:00,2024-04-19 23:00:00+00:00,23,3.0,5.42,18.99,105.86,1.82,1.61,263.69,23,19,4,4,1.0,True,25.0,84.0,22.1,1005.8,20.0,284.0,30.2,0.0,99.0,,,26.004166666666663,19.405914525519933,-4.838437911993348,,,,
Karachi,2024-04-20 00:00:00+00:00,2024-04-20 00:00:00+00:00,23,3.0,5.53,19.15,105.86,1.97,1.8,267.03,0,20,4,5,0.0,True,24.6,87.0,22.2,1005.7,19.8,280.0,28.4,0.0,95.0,,,26.02083333333333,19.49919350964172,-3.438233917805213,,,,
Karachi,2024-04-20 01:00:00+00:00,2024-04-20 01:00:00+00:00,25,3.0,6.09,21.88,103.0,2.61,2.18,280.38,1,20,4,5,2.0,True,24.9,87.0,22.5,1006.0,20.2,275.0,29.5,0.0,23.0,,,25.975,20.12313290145326,-1.7605460035026892,,,,
Karachi,2024-04-20 02:00:00+00:00,2024-04-20 02:00:00+00:00,30,2.0,7.17,26.66,98.71,4.33,2.74,317.1,2,20,4,5,5.0,True,25.3,85.0,22.5,1006.3,19.5,275.0,28.8,0.0,4.0,,,25.916666666666668,19.42579661278904,-1.6995369835793288,,,,
Karachi,2024-04-20 03:00:00+00:00,2024-04-20 03:00:00+00:00,39,2.0,9.41,33.48,91.55,8.65,3.67,403.88,3,20,4,5,9.0,True,27.1,73.0,21.8,1006.9,22.1,277.0,33.8,0.0,40.0,,,25.73333333333333,21.935269951273217,-2.693312489253764,,,,
Karachi,2024-04-20 04:00:00+00:00,2024-04-20 04:00:00+00:00,49,2.0,11.85,40.98,88.69,12.68,4.89,500.68,4,20,4,5,10.0,True,28.7,61.0,20.4,1007.8,21.7,282.0,35.3,0.0,100.0,,,25.4125,21.225802935923586,-4.511683690745361,,,,
Karachi,2024-04-20 05:00:00+00:00,2024-04-20 05:00:00+00:00,53,2.0,13.07,45.46,95.84,11.14,5.9,480.65,5,20,4,5,4.0,True,29.9,52.0,18.8,1007.9,20.1,285.0,35.6,0.0,100.0,,,24.933333333333334,19.41510910841028,-5.202262806560675,,,,
Karachi,2024-04-20 06:00:00+00:00,2024-04-20 06:00:00+00:00,54,3.0,13.38,46.12,108.72,7.28,6.85,410.56,6,20,4,5,1.0,True,31.2,43.0,17.0,1007.4,19.2,283.0,34.6,0.0,100.0,,,24.4,18.70790524387652,-4.319060243402206,,,,
Karachi,2024-04-20 07:00:00+00:00,2024-04-20 07:00:00+00:00,40,3.0,9.51,33.55,111.58,3.86,3.93,320.43,7,20,4,5,-14.0,True,32.1,36.0,15.2,1006.8,20.0,278.0,35.6,0.0,88.0,,,23.86666666666667,19.805361374831406,-2.783462019201309,,,,
Karachi,2024-04-20 08:00:00+00:00,2024-04-20 08:00:00+00:00,32,3.0,7.67,27.56,111.58,3.17,2.5,300.41,8,20,4,5,-8.0,True,32.5,33.0,14.2,1006.1,21.6,271.0,37.4,0.0,5.0,,,23.375,21.596710215378053,-0.3769719790453156,,,,
Karachi,2024-04-20 09:00:00+00:00,2024-04-20 09:00:00+00:00,31,3.0,7.41,26.81,110.15,3.17,2.09,293.73,9,20,4,5,-1.0,True,32.8,32.0,14.1,1005.5,23.9,265.0,40.7,0.0,100.0,,,23.02083333333333,23.80905328439272,2.083022251669032,,,,
Karachi,2024-04-20 10:00:00+00:00,2024-04-20 10:00:00+00:00,32,3.0,7.6,28.73,108.72,3.21,1.83,287.06,10,20,4,5,1.0,True,31.9,35.0,14.8,1005.0,25.6,260.0,42.5,0.0,100.0,,,22.774999999999995,25.21107847711253,4.4453933482734165,,,,
Karachi,2024-04-20 11:00:00+00:00,2024-04-20 11:00:00+00:00,34,3.0,8.11,31.62,104.43,3.81,1.88,293.73,11,20,4,5,2.0,True,30.8,39.0,15.4,1004.7,25.0,258.0,42.5,0.0,100.0,,,22.524999999999995,24.45369001834514,5.197792270443995,,,,
Karachi,2024-04-20 12:00:00+00:00,2024-04-20 12:00:00+00:00,36,3.0,8.6,34.35,100.14,4.88,1.85,303.75,12,20,4,5,2.0,True,29.9,43.0,16.0,1004.6,24.7,257.0,40.7,0.0,100.0,,,22.25,24.066940600195306,5.556291042293472,,,,
Karachi,2024-04-20 13:00:00+00:00,2024-04-20 13:00:00+00:00,43,2.0,10.33,42.4,90.84,8.57,2.32,340.46,13,20,4,5,7.0,True,28.0,61.0,19.8,1005.8,22.9,244.0,35.3,0.0,100.0,,,22.016666666666666,20.58238366025092,10.03869926146988,,,,
Karachi,2024-04-20 14:00:00+00:00,2024-04-20 14:00:00+00:00,46,2.0,11.19,44.42,85.83,10.37,2.24,347.14,14,20,4,5,3.0,True,26.9,72.0,21.5,1006.2,22.0,249.0,35.3,0.0,100.0,,,21.83333333333333,20.53876938293844,7.884094889996616,,,,
Karachi,2024-04-20 15:00:00+00:00,2024-04-20 15:00:00+00:00,44,2.0,10.53,38.46,90.12,8.48,1.97,337.12,15,20,4,5,-2.0,True,26.5,79.0,22.6,1006.5,21.4,245.0,32.4,0.0,100.0,,,21.666666666666668,19.394986642584303,9.044030801250978,,,,
Karachi,2024-04-20 16:00:00+00:00,2024-04-20 16:00:00+00:00,39,2.0,9.46,31.74,95.84,6.94,1.94,333.79,16,20,4,5,-5.0,True,26.2,81.0,22.7,1007.1,20.8,244.0,32.0,0.0,97.0,,,21.529166666666665,18.694916163022672,9.118119853212818,,,,
Karachi,2024-04-20 17:00:00+00:00,2024-04-20 17:00:00+00:00,35,2.0,8.48,27.68,98.71,5.18,1.74,307.08,17,20,4,5,-4.0,True,25.9,86.0,23.3,1007.4,19.7,246.0,29.9,0.0,26.0,,,21.38333333333333,17.99684551555924,8.01271186859326,,,,
Karachi,2024-04-20 18:00:00+00:00,2024-04-20 18:00:00+00:00,35,2.0,8.4,27.49,95.84,4.16,1.58,293.73,18,20,4,5,0.0,True,25.5,87.0,23.1,1007.4,18.5,257.0,28.4,0.0,65.0,,,21.29583333333333,18.02584619852685,4.161594505361507,,,,
Karachi,2024-04-20 19:00:00+00:00,2024-04-20 19:00:00+00:00,37,2.0,8.8,29.87,94.41,3.6,1.4,277.04,19,20,4,5,2.0,True,25.3,88.0,23.2,1007.3,17.6,271.0,26.3,0.0,95.0,,,21.2125,17.59731943475249,-0.3071623532961831,,,,
Karachi,2024-04-20 20:00:00+00:00,2024-04-20 20:00:00+00:00,39,2.0,9.44,32.89,95.84,2.91,1.34,263.69,20,20,4,5,2.0,True,25.0,90.0,23.2,1006.6,17.3,268.0,25.2,0.0,78.0,,,21.066666666666663,17.289461307430354,0.6037612929532785,,,,
Karachi,2024-04-20 21:00:00+00:00,2024-04-20 21:00:00+00:00,43,3.0,10.42,34.82,100.14,2.16,1.46,260.35,21,20,4,5,4.0,True,24.8,90.0,23.1,1006.5,15.9,274.0,24.8,0.0,99.0,,,20.85833333333333,15.861268399131207,-1.109127932531591,,,,
Karachi,2024-04-20 22:00:00+00:00,2024-04-20 22:00:00+00:00,47,3.0,11.3,35.92,101.57,1.82,1.53,260.35,22,20,4,5,4.0,True,24.6,91.0,23.0,1006.2,14.6,280.0,22.3,0.0,98.0,,,20.5875,14.37819319397824,-2.5352633939371776,,,,
Karachi,2024-04-20 23:00:00+00:00,2024-04-20 23:00:00+00:00,48,3.0,11.65,36.33,103.0,1.93,1.71,263.69,23,20,4,5,1.0,True,24.5,91.0,22.9,1006.2,15.3,278.0,21.2,0.0,18.0,,,20.391666666666666,15.151101451746028,-2.129348444689002,,,,
Karachi,2024-04-21 00:00:00+00:00,2024-04-21 00:00:00+00:00,48,3.0,11.65,36.17,104.43,2.14,1.94,267.03,0,21,4,6,0.0,True,24.3,91.0,22.8,1006.4,14.4,273.0,21.2,0.0,3.0,,,20.166666666666668,14.380265300465863,-0.7536377698983928,,,,
Karachi,2024-04-21 01:00:00+00:00,2024-04-21 01:00:00+00:00,51,3.0,12.14,36.84,104.43,2.87,2.41,280.38,1,21,4,6,3.0,True,24.6,89.0,22.7,1007.0,14.5,264.0,20.2,0.0,0.0,,,19.929166666666667,14.420567482839964,1.5156627173809738,,,,
Karachi,2024-04-21 02:00:00+00:00,2024-04-21 02:00:00+00:00,53,3.0,13.25,38.33,103.0,3.94,2.71,300.41,2,21,4,6,2.0,True,25.4,84.0,22.5,1007.2,14.2,261.0,20.5,0.0,0.0,,,19.70833333333333,14.025174436450952,2.2213694035712805,,,,
Karachi,2024-04-21 03:00:00+00:00,2024-04-21 03:00:00+00:00,58,3.0,15.69,44.02,100.14,6.94,3.1,370.5,3,21,4,6,5.0,True,27.3,71.0,21.5,1007.8,19.7,262.0,30.2,0.0,0.0,,,19.60833333333333,19.50828095420893,2.74171008891328,,,,
Karachi,2024-04-21 04:00:00+00:00,2024-04-21 04:00:00+00:00,62,3.0,17.38,51.96,98.71,10.11,3.76,453.95,4,21,4,6,4.0,True,28.5,66.0,21.5,1008.2,22.8,258.0,36.4,0.0,0.0,,,19.654166666666665,22.301765296730768,4.740386550644923,,,,
Karachi,2024-04-21 05:00:00+00:00,2024-04-21 05:00:00+00:00,62,3.0,17.33,55.41,104.43,9.6,4.47,467.3,5,21,4,6,0.0,True,29.5,63.0,21.7,1008.5,25.3,259.0,41.4,0.0,0.0,,,19.870833333333334,24.83516774122589,4.827467583026601,,,,
Karachi,2024-04-21 06:00:00+00:00,2024-04-21 06:00:00+00:00,60,3.0,16.52,55.28,114.44,6.77,5.13,417.23,6,21,4,6,-2.0,True,30.4,58.0,21.2,1008.3,27.8,260.0,45.4,0.0,0.0,,,20.229166666666664,27.377655533739382,4.827419339140663,,,,
Karachi,2024-04-21 07:00:00+00:00,2024-04-21 07:00:00+00:00,55,3.0,13.86,47.69,120.16,3.68,5.84,317.1,7,21,4,6,-5.0,True,31.1,53.0,20.3,1007.7,30.2,261.0,49.3,0.0,0.0,,,20.654166666666665,29.82818788597316,4.7243208442149776,,,,
Karachi,2024-04-21 08:00:00+00:00,2024-04-21 08:00:00+00:00,51,3.0,12.13,44.43,123.02,3.08,4.35,297.07,8,21,4,6,-4.0,True,31.5,48.0,19.2,1007.0,31.2,263.0,51.1,0.0,0.0,,,21.054166666666667,30.96743993120925,3.802323514240592,,,,
Karachi,2024-04-21 09:00:00+00:00,2024-04-21 09:00:00+00:00,48,3.0,11.45,44.91,121.59,3.08,2.56,290.39,9,21,4,6,-3.0,True,31.2,51.0,19.8,1006.4,32.2,264.0,52.2,0.0,0.0,,,21.399999999999995,32.023605030858405,3.3658165172184384,,,,
Karachi,2024-04-21 10:00:00+00:00,2024-04-21 10:00:00+00:00,54,3.0,13.43,52.91,111.58,4.84,2.44,327.11,10,21,4,6,6.0,True,31.1,49.0,19.1,1006.2,31.7,267.0,52.2,0.0,0.0,,,21.65416666666667,31.65655625171999,1.6590498129013345,,,,
Karachi,2024-04-21 11:00:00+00:00,2024-04-21 11:00:00+00:00,58,3.0,15.44,56.67,104.43,6.85,2.38,357.15,11,21,4,6,4.0,True,30.7,50.0,19.1,1005.8,31.3,270.0,51.1,0.0,0.0,,,21.916666666666668,31.3,5.749716721996823e-15,,,,
